primary_key,codes,Perm_crop,year,area_ha
41280,11D091407,Outras culturas permanentes,2019,
41281,11D091410,Total,1989,878
41282,11D091410,Total,1999,861
41283,11D091410,Total,2009,647
41284,11D091410,Total,2019,893
41285,11D091410,Frutos frescos (excepto citrinos),1989,16
41286,11D091410,Frutos frescos (excepto citrinos),1999,2
41287,11D091410,Frutos frescos (excepto citrinos),2009,4
41288,11D091410,Frutos frescos (excepto citrinos),2019,
41289,11D091410,Citrinos,1989,0
41290,11D091410,Citrinos,1999,1
41291,11D091410,Citrinos,2009,3
41292,11D091410,Citrinos,2019,2
41293,11D091410,Frutos sub-tropicais,1989,
41294,11D091410,Frutos sub-tropicais,1999,
41295,11D091410,Frutos sub-tropicais,2009,
41296,11D091410,Frutos sub-tropicais,2019,
41297,11D091410,Frutos de casca rija,1989,176
41298,11D091410,Frutos de casca rija,1999,200
41299,11D091410,Frutos de casca rija,2009,103
41300,11D091410,Frutos de casca rija,2019,104
41301,11D091410,Olival,1989,254
41302,11D091410,Olival,1999,224
41303,11D091410,Olival,2009,216
41304,11D091410,Olival,2019,219
41305,11D091410,Vinha,1989,433
41306,11D091410,Vinha,1999,434
41307,11D091410,Vinha,2009,320
41308,11D091410,Vinha,2019,569
41309,11D091410,Outras culturas permanentes,1989,
41310,11D091410,Outras culturas permanentes,1999,
41311,11D091410,Outras culturas permanentes,2009,
41312,11D091410,Outras culturas permanentes,2019,
41313,11D091411,Total,1989,628
41314,11D091411,Total,1999,631
41315,11D091411,Total,2009,615
41316,11D091411,Total,2019,731
41317,11D091411,Frutos frescos (excepto citrinos),1989,
41318,11D091411,Frutos frescos (excepto citrinos),1999,1
41319,11D091411,Frutos frescos (excepto citrinos),2009,1
41320,11D091411,Frutos frescos (excepto citrinos),2019,1
41321,11D091411,Citrinos,1989,2
41322,11D091411,Citrinos,1999,15
41323,11D091411,Citrinos,2009,4
41324,11D091411,Citrinos,2019,5
41325,11D091411,Frutos sub-tropicais,1989,
41326,11D091411,Frutos sub-tropicais,1999,
41327,11D091411,Frutos sub-tropicais,2009,
41328,11D091411,Frutos sub-tropicais,2019,
41329,11D091411,Frutos de casca rija,1989,171
41330,11D091411,Frutos de casca rija,1999,148
41331,11D091411,Frutos de casca rija,2009,115
41332,11D091411,Frutos de casca rija,2019,81
41333,11D091411,Olival,1989,193
41334,11D091411,Olival,1999,109
41335,11D091411,Olival,2009,119
41336,11D091411,Olival,2019,169
41337,11D091411,Vinha,1989,263
41338,11D091411,Vinha,1999,358
41339,11D091411,Vinha,2009,375
41340,11D091411,Vinha,2019,475
41341,11D091411,Outras culturas permanentes,1989,
41342,11D091411,Outras culturas permanentes,1999,
41343,11D091411,Outras culturas permanentes,2009,
41344,11D091411,Outras culturas permanentes,2019,
41345,11D091412,Total,1989,494
41346,11D091412,Total,1999,598
41347,11D091412,Total,2009,454
41348,11D091412,Total,2019,400
41349,11D091412,Frutos frescos (excepto citrinos),1989,4
41350,11D091412,Frutos frescos (excepto citrinos),1999,4
41351,11D091412,Frutos frescos (excepto citrinos),2009,0
41352,11D091412,Frutos frescos (excepto citrinos),2019,1
41353,11D091412,Citrinos,1989,
41354,11D091412,Citrinos,1999,
41355,11D091412,Citrinos,2009,
41356,11D091412,Citrinos,2019,
41357,11D091412,Frutos sub-tropicais,1989,
41358,11D091412,Frutos sub-tropicais,1999,
41359,11D091412,Frutos sub-tropicais,2009,
41360,11D091412,Frutos sub-tropicais,2019,
41361,11D091412,Frutos de casca rija,1989,154
41362,11D091412,Frutos de casca rija,1999,175
41363,11D091412,Frutos de casca rija,2009,81
41364,11D091412,Frutos de casca rija,2019,74
41365,11D091412,Olival,1989,87
41366,11D091412,Olival,1999,183
41367,11D091412,Olival,2009,141
41368,11D091412,Olival,2019,132
41369,11D091412,Vinha,1989,249
41370,11D091412,Vinha,1999,236
41371,11D091412,Vinha,2009,232
41372,11D091412,Vinha,2019,194
41373,11D091412,Outras culturas permanentes,1989,
41374,11D091412,Outras culturas permanentes,1999,
41375,11D091412,Outras culturas permanentes,2009,
41376,11D091412,Outras culturas permanentes,2019,
41377,11D091414,Total,1989,429
41378,11D091414,Total,1999,345
41379,11D091414,Total,2009,461
41380,11D091414,Total,2019,429
41381,11D091414,Frutos frescos (excepto citrinos),1989,0
41382,11D091414,Frutos frescos (excepto citrinos),1999,
41383,11D091414,Frutos frescos (excepto citrinos),2009,3
41384,11D091414,Frutos frescos (excepto citrinos),2019,0
41385,11D091414,Citrinos,1989,
41386,11D091414,Citrinos,1999,0
41387,11D091414,Citrinos,2009,0
41388,11D091414,Citrinos,2019,
41389,11D091414,Frutos sub-tropicais,1989,
41390,11D091414,Frutos sub-tropicais,1999,
41391,11D091414,Frutos sub-tropicais,2009,
41392,11D091414,Frutos sub-tropicais,2019,
41393,11D091414,Frutos de casca rija,1989,67
41394,11D091414,Frutos de casca rija,1999,85
41395,11D091414,Frutos de casca rija,2009,83
41396,11D091414,Frutos de casca rija,2019,52
41397,11D091414,Olival,1989,69
41398,11D091414,Olival,1999,74
41399,11D091414,Olival,2009,123
41400,11D091414,Olival,2019,69
41401,11D091414,Vinha,1989,293
41402,11D091414,Vinha,1999,187
41403,11D091414,Vinha,2009,252
41404,11D091414,Vinha,2019,308
41405,11D091414,Outras culturas permanentes,1989,
41406,11D091414,Outras culturas permanentes,1999,
41407,11D091414,Outras culturas permanentes,2009,
41408,11D091414,Outras culturas permanentes,2019,
41409,11D091415,Total,1989,746
41410,11D091415,Total,1999,732
41411,11D091415,Total,2009,406
41412,11D091415,Total,2019,565
41413,11D091415,Frutos frescos (excepto citrinos),1989,1
41414,11D091415,Frutos frescos (excepto citrinos),1999,0
41415,11D091415,Frutos frescos (excepto citrinos),2009,0
41416,11D091415,Frutos frescos (excepto citrinos),2019,0
41417,11D091415,Citrinos,1989,
41418,11D091415,Citrinos,1999,4
41419,11D091415,Citrinos,2009,2
41420,11D091415,Citrinos,2019,0
41421,11D091415,Frutos sub-tropicais,1989,
41422,11D091415,Frutos sub-tropicais,1999,
41423,11D091415,Frutos sub-tropicais,2009,
41424,11D091415,Frutos sub-tropicais,2019,
41425,11D091415,Frutos de casca rija,1989,248
41426,11D091415,Frutos de casca rija,1999,249
41427,11D091415,Frutos de casca rija,2009,64
41428,11D091415,Frutos de casca rija,2019,137
41429,11D091415,Olival,1989,210
41430,11D091415,Olival,1999,133
41431,11D091415,Olival,2009,114
41432,11D091415,Olival,2019,119
41433,11D091415,Vinha,1989,287
41434,11D091415,Vinha,1999,346
41435,11D091415,Vinha,2009,226
41436,11D091415,Vinha,2019,309
41437,11D091415,Outras culturas permanentes,1989,
41438,11D091415,Outras culturas permanentes,1999,
41439,11D091415,Outras culturas permanentes,2009,
41440,11D091415,Outras culturas permanentes,2019,
41441,11D091416,Total,1989,245
41442,11D091416,Total,1999,335
41443,11D091416,Total,2009,311
41444,11D091416,Total,2019,278
41445,11D091416,Frutos frescos (excepto citrinos),1989,1
41446,11D091416,Frutos frescos (excepto citrinos),1999,1
41447,11D091416,Frutos frescos (excepto citrinos),2009,1
41448,11D091416,Frutos frescos (excepto citrinos),2019,0
41449,11D091416,Citrinos,1989,
41450,11D091416,Citrinos,1999,0
41451,11D091416,Citrinos,2009,
41452,11D091416,Citrinos,2019,
41453,11D091416,Frutos sub-tropicais,1989,
41454,11D091416,Frutos sub-tropicais,1999,
41455,11D091416,Frutos sub-tropicais,2009,
41456,11D091416,Frutos sub-tropicais,2019,
41457,11D091416,Frutos de casca rija,1989,34
41458,11D091416,Frutos de casca rija,1999,83
41459,11D091416,Frutos de casca rija,2009,77
41460,11D091416,Frutos de casca rija,2019,113
41461,11D091416,Olival,1989,97
41462,11D091416,Olival,1999,102
41463,11D091416,Olival,2009,118
41464,11D091416,Olival,2019,86
41465,11D091416,Vinha,1989,112
41466,11D091416,Vinha,1999,149
41467,11D091416,Vinha,2009,115
41468,11D091416,Vinha,2019,79
41469,11D091416,Outras culturas permanentes,1989,
41470,11D091416,Outras culturas permanentes,1999,
41471,11D091416,Outras culturas permanentes,2009,
41472,11D091416,Outras culturas permanentes,2019,
41473,11D091419,Total,1989,2050
41474,11D091419,Total,1999,2617
41475,11D091419,Total,2009,2355
41476,11D091419,Total,2019,2330
41477,11D091419,Frutos frescos (excepto citrinos),1989,2
41478,11D091419,Frutos frescos (excepto citrinos),1999,19
41479,11D091419,Frutos frescos (excepto citrinos),2009,5
41480,11D091419,Frutos frescos (excepto citrinos),2019,11
41481,11D091419,Citrinos,1989,1
41482,11D091419,Citrinos,1999,23
41483,11D091419,Citrinos,2009,11
41484,11D091419,Citrinos,2019,2
41485,11D091419,Frutos sub-tropicais,1989,
41486,11D091419,Frutos sub-tropicais,1999,
41487,11D091419,Frutos sub-tropicais,2009,
41488,11D091419,Frutos sub-tropicais,2019,
41489,11D091419,Frutos de casca rija,1989,957
41490,11D091419,Frutos de casca rija,1999,987
41491,11D091419,Frutos de casca rija,2009,492
41492,11D091419,Frutos de casca rija,2019,342
41493,11D091419,Olival,1989,682
41494,11D091419,Olival,1999,888
41495,11D091419,Olival,2009,789
41496,11D091419,Olival,2019,657
41497,11D091419,Vinha,1989,409
41498,11D091419,Vinha,1999,701
41499,11D091419,Vinha,2009,1057
41500,11D091419,Vinha,2019,1318
41501,11D091419,Outras culturas permanentes,1989,
41502,11D091419,Outras culturas permanentes,1999,
41503,11D091419,Outras culturas permanentes,2009,
41504,11D091419,Outras culturas permanentes,2019,
41505,11D1714,Total,1989,3581
41506,11D1714,Total,1999,3216
41507,11D1714,Total,2009,3330
41508,11D1714,Total,2019,3136
41509,11D1714,Frutos frescos (excepto citrinos),1989,172
41510,11D1714,Frutos frescos (excepto citrinos),1999,142
41511,11D1714,Frutos frescos (excepto citrinos),2009,89
41512,11D1714,Frutos frescos (excepto citrinos),2019,115
41513,11D1714,Citrinos,1989,4
41514,11D1714,Citrinos,1999,8
41515,11D1714,Citrinos,2009,3
41516,11D1714,Citrinos,2019,11
41517,11D1714,Frutos sub-tropicais,1989,0
41518,11D1714,Frutos sub-tropicais,1999,0
41519,11D1714,Frutos sub-tropicais,2009,0
41520,11D1714,Frutos sub-tropicais,2019,1
41521,11D1714,Frutos de casca rija,1989,81
41522,11D1714,Frutos de casca rija,1999,264
41523,11D1714,Frutos de casca rija,2009,205
41524,11D1714,Frutos de casca rija,2019,349
41525,11D1714,Olival,1989,420
41526,11D1714,Olival,1999,449
41527,11D1714,Olival,2009,536
41528,11D1714,Olival,2019,539
41529,11D1714,Vinha,1989,2899
41530,11D1714,Vinha,1999,2346
41531,11D1714,Vinha,2009,2492
41532,11D1714,Vinha,2019,2088
41533,11D1714,Outras culturas permanentes,1989,4
41534,11D1714,Outras culturas permanentes,1999,7
41535,11D1714,Outras culturas permanentes,2009,6
41536,11D1714,Outras culturas permanentes,2019,32
41537,11D171401,Total,1989,580
41538,11D171401,Total,1999,569
41539,11D171401,Total,2009,697
41540,11D171401,Total,2019,555
41541,11D171401,Frutos frescos (excepto citrinos),1989,11
41542,11D171401,Frutos frescos (excepto citrinos),1999,14
41543,11D171401,Frutos frescos (excepto citrinos),2009,4
41544,11D171401,Frutos frescos (excepto citrinos),2019,5
41545,11D171401,Citrinos,1989,
41546,11D171401,Citrinos,1999,1
41547,11D171401,Citrinos,2009,0
41548,11D171401,Citrinos,2019,0
41549,11D171401,Frutos sub-tropicais,1989,
41550,11D171401,Frutos sub-tropicais,1999,
41551,11D171401,Frutos sub-tropicais,2009,0
41552,11D171401,Frutos sub-tropicais,2019,0
41553,11D171401,Frutos de casca rija,1989,1
41554,11D171401,Frutos de casca rija,1999,2
41555,11D171401,Frutos de casca rija,2009,11
41556,11D171401,Frutos de casca rija,2019,7
41557,11D171401,Olival,1989,74
41558,11D171401,Olival,1999,87
41559,11D171401,Olival,2009,110
41560,11D171401,Olival,2019,105
41561,11D171401,Vinha,1989,494
41562,11D171401,Vinha,1999,465
41563,11D171401,Vinha,2009,570
41564,11D171401,Vinha,2019,438
41565,11D171401,Outras culturas permanentes,1989,0
41566,11D171401,Outras culturas permanentes,1999,
41567,11D171401,Outras culturas permanentes,2009,
41568,11D171401,Outras culturas permanentes,2019,
41569,11D171403,Total,1989,247
41570,11D171403,Total,1999,234
41571,11D171403,Total,2009,164
41572,11D171403,Total,2019,142
41573,11D171403,Frutos frescos (excepto citrinos),1989,6
41574,11D171403,Frutos frescos (excepto citrinos),1999,14
41575,11D171403,Frutos frescos (excepto citrinos),2009,21
41576,11D171403,Frutos frescos (excepto citrinos),2019,16
41577,11D171403,Citrinos,1989,
41578,11D171403,Citrinos,1999,0
41579,11D171403,Citrinos,2009,
41580,11D171403,Citrinos,2019,3
41581,11D171403,Frutos sub-tropicais,1989,
41582,11D171403,Frutos sub-tropicais,1999,
41583,11D171403,Frutos sub-tropicais,2009,
41584,11D171403,Frutos sub-tropicais,2019,0
41585,11D171403,Frutos de casca rija,1989,15
41586,11D171403,Frutos de casca rija,1999,28
41587,11D171403,Frutos de casca rija,2009,19
41588,11D171403,Frutos de casca rija,2019,21
41589,11D171403,Olival,1989,42
41590,11D171403,Olival,1999,32
41591,11D171403,Olival,2009,33
41592,11D171403,Olival,2019,48
41593,11D171403,Vinha,1989,183
41594,11D171403,Vinha,1999,159
41595,11D171403,Vinha,2009,90
41596,11D171403,Vinha,2019,54
41597,11D171403,Outras culturas permanentes,1989,0
41598,11D171403,Outras culturas permanentes,1999,0
41599,11D171403,Outras culturas permanentes,2009,1
41600,11D171403,Outras culturas permanentes,2019,
41601,11D171404,Total,1989,53
41602,11D171404,Total,1999,40
41603,11D171404,Total,2009,46
41604,11D171404,Total,2019,44
41605,11D171404,Frutos frescos (excepto citrinos),1989,5
41606,11D171404,Frutos frescos (excepto citrinos),1999,6
41607,11D171404,Frutos frescos (excepto citrinos),2009,2
41608,11D171404,Frutos frescos (excepto citrinos),2019,3
41609,11D171404,Citrinos,1989,
41610,11D171404,Citrinos,1999,
41611,11D171404,Citrinos,2009,0
41612,11D171404,Citrinos,2019,0
41613,11D171404,Frutos sub-tropicais,1989,
41614,11D171404,Frutos sub-tropicais,1999,
41615,11D171404,Frutos sub-tropicais,2009,
41616,11D171404,Frutos sub-tropicais,2019,0
41617,11D171404,Frutos de casca rija,1989,1
41618,11D171404,Frutos de casca rija,1999,1
41619,11D171404,Frutos de casca rija,2009,0
41620,11D171404,Frutos de casca rija,2019,2
41621,11D171404,Olival,1989,2
41622,11D171404,Olival,1999,0
41623,11D171404,Olival,2009,6
41624,11D171404,Olival,2019,6
41625,11D171404,Vinha,1989,46
41626,11D171404,Vinha,1999,33
41627,11D171404,Vinha,2009,37
41628,11D171404,Vinha,2019,32
41629,11D171404,Outras culturas permanentes,1989,
41630,11D171404,Outras culturas permanentes,1999,
41631,11D171404,Outras culturas permanentes,2009,
41632,11D171404,Outras culturas permanentes,2019,
41633,11D171406,Total,1989,8
41634,11D171406,Total,1999,108
41635,11D171406,Total,2009,99
41636,11D171406,Total,2019,106
41637,11D171406,Frutos frescos (excepto citrinos),1989,
41638,11D171406,Frutos frescos (excepto citrinos),1999,6
41639,11D171406,Frutos frescos (excepto citrinos),2009,1
41640,11D171406,Frutos frescos (excepto citrinos),2019,0
41641,11D171406,Citrinos,1989,
41642,11D171406,Citrinos,1999,
41643,11D171406,Citrinos,2009,
41644,11D171406,Citrinos,2019,0
41645,11D171406,Frutos sub-tropicais,1989,
41646,11D171406,Frutos sub-tropicais,1999,
41647,11D171406,Frutos sub-tropicais,2009,0
41648,11D171406,Frutos sub-tropicais,2019,
41649,11D171406,Frutos de casca rija,1989,4
41650,11D171406,Frutos de casca rija,1999,85
41651,11D171406,Frutos de casca rija,2009,71
41652,11D171406,Frutos de casca rija,2019,81
41653,11D171406,Olival,1989,
41654,11D171406,Olival,1999,4
41655,11D171406,Olival,2009,15
41656,11D171406,Olival,2019,15
41657,11D171406,Vinha,1989,3
41658,11D171406,Vinha,1999,12
41659,11D171406,Vinha,2009,11
41660,11D171406,Vinha,2019,10
41661,11D171406,Outras culturas permanentes,1989,
41662,11D171406,Outras culturas permanentes,1999,
41663,11D171406,Outras culturas permanentes,2009,1
41664,11D171406,Outras culturas permanentes,2019,
41665,11D171409,Total,1989,346
41666,11D171409,Total,1999,356
41667,11D171409,Total,2009,340
41668,11D171409,Total,2019,321
41669,11D171409,Frutos frescos (excepto citrinos),1989,19
41670,11D171409,Frutos frescos (excepto citrinos),1999,32
41671,11D171409,Frutos frescos (excepto citrinos),2009,8
41672,11D171409,Frutos frescos (excepto citrinos),2019,10
41673,11D171409,Citrinos,1989,
41674,11D171409,Citrinos,1999,1
41675,11D171409,Citrinos,2009,0
41676,11D171409,Citrinos,2019,1
41677,11D171409,Frutos sub-tropicais,1989,
41678,11D171409,Frutos sub-tropicais,1999,
41679,11D171409,Frutos sub-tropicais,2009,0
41680,11D171409,Frutos sub-tropicais,2019,
41681,11D171409,Frutos de casca rija,1989,1
41682,11D171409,Frutos de casca rija,1999,10
41683,11D171409,Frutos de casca rija,2009,10
41684,11D171409,Frutos de casca rija,2019,6
41685,11D171409,Olival,1989,48
41686,11D171409,Olival,1999,81
41687,11D171409,Olival,2009,86
41688,11D171409,Olival,2019,75
41689,11D171409,Vinha,1989,279
41690,11D171409,Vinha,1999,232
41691,11D171409,Vinha,2009,235
41692,11D171409,Vinha,2019,229
41693,11D171409,Outras culturas permanentes,1989,
41694,11D171409,Outras culturas permanentes,1999,1
41695,11D171409,Outras culturas permanentes,2009,1
41696,11D171409,Outras culturas permanentes,2019,
41697,11D171410,Total,1989,552
41698,11D171410,Total,1999,467
41699,11D171410,Total,2009,579
41700,11D171410,Total,2019,497
41701,11D171410,Frutos frescos (excepto citrinos),1989,0
41702,11D171410,Frutos frescos (excepto citrinos),1999,3
41703,11D171410,Frutos frescos (excepto citrinos),2009,1
41704,11D171410,Frutos frescos (excepto citrinos),2019,1
41705,11D171410,Citrinos,1989,0
41706,11D171410,Citrinos,1999,2
41707,11D171410,Citrinos,2009,
41708,11D171410,Citrinos,2019,1
41709,11D171410,Frutos sub-tropicais,1989,
41710,11D171410,Frutos sub-tropicais,1999,
41711,11D171410,Frutos sub-tropicais,2009,
41712,11D171410,Frutos sub-tropicais,2019,
41713,11D171410,Frutos de casca rija,1989,3
41714,11D171410,Frutos de casca rija,1999,4
41715,11D171410,Frutos de casca rija,2009,1
41716,11D171410,Frutos de casca rija,2019,2
41717,11D171410,Olival,1989,130
41718,11D171410,Olival,1999,66
41719,11D171410,Olival,2009,62
41720,11D171410,Olival,2019,67
41721,11D171410,Vinha,1989,419
41722,11D171410,Vinha,1999,392
41723,11D171410,Vinha,2009,515
41724,11D171410,Vinha,2019,426
41725,11D171410,Outras culturas permanentes,1989,
41726,11D171410,Outras culturas permanentes,1999,
41727,11D171410,Outras culturas permanentes,2009,
41728,11D171410,Outras culturas permanentes,2019,
41729,11D171414,Total,1989,10
41730,11D171414,Total,1999,7
41731,11D171414,Total,2009,29
41732,11D171414,Total,2019,28
41733,11D171414,Frutos frescos (excepto citrinos),1989,1
41734,11D171414,Frutos frescos (excepto citrinos),1999,1
41735,11D171414,Frutos frescos (excepto citrinos),2009,
41736,11D171414,Frutos frescos (excepto citrinos),2019,5
41737,11D171414,Citrinos,1989,
41738,11D171414,Citrinos,1999,
41739,11D171414,Citrinos,2009,
41740,11D171414,Citrinos,2019,
41741,11D171414,Frutos sub-tropicais,1989,
41742,11D171414,Frutos sub-tropicais,1999,
